N,P,K,temperature,humidity,ph,label
53,60,50,25.475107,90.99839722,6.929458611,papaya
66,54,47,42.61348474,93.84856672,6.589517634,papaya
58,53,52,40.94880345,90.75001607,6.914170631,papaya
54,60,51,38.65342824,91.95162978,6.620067253,papaya
40,64,47,41.26820059,94.49479168,6.556640817,papaya
46,65,48,27.77199,92.13879222,6.618118667,papaya
34,66,50,36.03219003,93.92092729,6.794095322,papaya
34,53,47,30.55748165,94.30787064,6.931360825,papaya
59,58,52,27.79367052,91.84107577,6.63792539,papaya
54,57,49,26.92217181,92.72135508,6.856005767,papaya
62,51,55,41.50185795,93.11787854,6.56647793,papaya
67,53,54,24.18512346,90.78636768,6.558186639,papaya
61,53,53,43.18624579,92.06794219,6.593124642,papaya
69,48,48,41.02637801,94.21826103,6.621254885,papaya
61,60,50,30.27679699,91.64237995,6.677069241,papaya
37,49,52,43.33719316,91.94290203,6.671257117,papaya
52,47,45,36.25202209,90.48057847,6.928149984,papaya
67,55,49,30.84776869,94.44408177,6.581452658,papaya
33,49,52,38.9815984,91.48986132,6.937267053,papaya
47,51,45,39.43300792,93.99330055,6.875298893,papaya
60,61,45,32.846679,93.75237894,6.940500873,papaya
56,64,51,43.14566235,93.38315482,6.684557145,papaya
35,49,45,34.69748007,90.42248875,6.714552712,papaya
34,66,45,37.91468125,90.32232043,6.640247905,papaya
49,56,52,35.22655103,93.45020112,6.667236708,papaya
31,65,51,28.72834021,91.28400575,6.98981126,papaya
53,66,52,38.4122377,92.20065189,6.985035822,papaya
46,59,52,40.28820041,92.03325524,6.643685554,papaya
33,61,55,30.97630488,93.37409031,6.821693583,papaya
31,50,52,32.56707363,93.38084085,6.945724097,papaya
41,48,45,23.6873107,94.00611019,6.879829743,papaya
62,63,53,38.7397023,92.9158361,6.513894108,papaya
50,66,51,31.71252296,93.87915732,6.543583328,papaya
51,56,50,40.66424115,90.80570488,6.610794337,papaya
40,59,50,38.32460239,90.86542836,6.864238581,papaya
70,61,45,39.93051151,90.90257758,6.773694343,papaya
67,55,46,25.73912552,94.16795271,6.830125022,papaya
64,51,45,41.05946133,94.58319302,6.684293055,papaya
69,56,50,37.35406647,94.57121727,6.838410438,papaya
43,59,53,42.22382345,90.74969599,6.634141037,papaya
36,70,54,42.14419759,93.81430419,6.826404104,papaya
60,57,48,35.7996549,90.51967474,6.84268024,papaya
36,57,48,40.01124031,94.07873306,6.727527463,papaya
37,48,45,24.72920824,92.65869248,6.681668905,papaya
51,56,47,36.84091979,94.48579543,6.978869457,papaya
35,69,49,25.27804207,91.3671307,6.717052526,papaya
43,68,51,26.30462819,94.3895191,6.849931787,papaya
31,56,53,28.448826,90.87464481,6.636717074,papaya
47,62,53,40.31391746,91.42862114,6.710246005,papaya
40,53,51,37.06887729,94.75102096,6.810258469,papaya
40,55,48,42.37513684,92.72989321,6.630718397,papaya
61,65,47,37.14007393,90.50495121,6.637879963,papaya
32,64,47,36.27543263,91.53029554,6.790865183,papaya
41,67,45,32.78054557,91.06589511,6.918453716,papaya
43,69,52,37.26681187,94.26884239,6.877872228,papaya
43,52,55,40.92135759,93.47280429,6.850510887,papaya
61,63,55,28.0500649,91.22196756,6.628143455,papaya
50,69,50,40.72837308,91.15435308,6.694624837,papaya
59,51,54,28.7693873,91.35165843,6.955278851,papaya
43,68,45,33.29500604,90.90108651,6.593950651,papaya
8,23,26,29.2583806,96.89364176,6.418970422,coconut
13,7,33,26.82597309,90.40661771,6.303859678,coconut
9,21,29,25.83534069,99.80792005,5.973195974,coconut
3,10,26,26.33258009,91.05014393,5.652657616,coconut
27,11,30,25.88939532,91.02009188,5.605561221,coconut
33,27,32,28.74348418,95.70634935,5.654364734,coconut
24,9,27,25.20702293,97.9827315,5.634122126,coconut
3,27,34,29.38988823,90.79960678,6.420228153,coconut
8,27,34,29.19766791,97.85377923,6.032451543,coconut
13,7,34,25.88411757,97.29902192,6.245553475,coconut
3,27,35,26.6177944,90.76530805,5.793560317,coconut
28,10,33,28.40497579,96.99189232,6.122514681,coconut
29,21,31,29.71295637,93.61790947,5.816005465,coconut
13,11,33,27.5817209,96.43829876,5.815944141,coconut
31,28,31,27.02878852,93.68407217,5.610632454,coconut
3,20,28,28.8413488,96.11800477,5.96868979,coconut
39,21,34,29.34893393,92.6278366,5.837339258,coconut
22,15,30,26.43696455,96.48059785,5.654554565,coconut
34,30,34,26.29317693,97.88580542,5.734276558,coconut
40,19,25,25.84458478,90.13648138,5.786025178,coconut
6,12,31,26.17358976,95.41451548,5.980680047,coconut
14,23,34,27.72183917,90.84825074,6.049152014,coconut
10,13,27,29.54095862,95.30888093,6.351033761,coconut
36,22,28,26.05854142,99.06696951,5.540300665,coconut
12,29,27,27.83152706,96.89873495,5.682597842,coconut
5,9,32,28.85126077,97.512611,5.975502528,coconut
38,20,31,25.84066937,95.13193736,6.372410608,coconut
37,25,35,25.62066694,92.91121034,5.696249007,coconut
27,26,29,26.14644255,93.77446902,5.88091701,coconut
21,21,26,27.51513781,92.51058927,6.258508548,coconut
20,14,34,27.82278551,97.13804525,5.914936031,coconut
5,27,35,27.88638228,97.93439346,5.651427507,coconut
14,20,33,27.02473773,93.43830216,5.558810642,coconut
21,20,35,25.54703841,99.00845962,6.223067233,coconut
21,9,33,29.2865395,93.0173419,6.102257698,coconut
9,24,30,26.42495915,98.52124196,5.675139115,coconut
39,28,25,27.03678935,93.43156451,5.780017722,coconut
15,26,32,29.73589087,92.86979,5.527699806,coconut
14,28,31,28.94522241,99.08836002,5.747137382,coconut
1,9,35,27.83418209,91.81418156,5.84563366,coconut
7,12,34,29.40593532,96.91294112,5.635398016,coconut
25,14,28,26.03664235,97.4878362,6.19321679,coconut
36,26,32,29.38544456,94.28211774,6.238384645,coconut
38,5,30,27.83942104,90.79067089,6.084775532,coconut
26,29,25,27.63475044,90.40165774,6.138198446,coconut
7,6,29,28.25164726,92.33886452,5.797004968,coconut
27,8,25,27.57284947,99.00832593,5.956455854,coconut
18,14,27,25.65695437,98.84094371,5.79159924,coconut
15,5,32,26.04540703,91.71303923,5.942407972,coconut
38,25,31,27.92269467,91.01498297,6.238612541,coconut
14,8,33,27.37187923,99.71693147,6.217050188,coconut
34,16,32,27.75492116,92.76216465,6.105636114,coconut
15,29,27,28.58437058,93.35415136,6.028620687,coconut
9,6,31,27.89689467,93.68264134,5.682845152,coconut
8,26,27,29.05457265,91.73451617,5.7679755,coconut
29,8,32,29.2499202,97.54212345,5.826712473,coconut
20,5,33,29.73313891,98.47563026,6.057645175,coconut
8,30,27,29.11991661,91.9248107,5.564362205,coconut
20,29,29,25.25886391,99.63496376,6.213615598,coconut
21,20,25,25.73816964,99.43104922,5.946540727,coconut
39,21,31,29.06556665,93.30528502,5.58761489,coconut
34,11,35,25.04359065,97.91510715,6.038712784,coconut
32,10,31,28.41601483,96.46463396,5.529898962,coconut
40,12,29,28.6641271,93.99331856,5.981600497,coconut
13,22,32,27.58697185,92.01859535,6.408250542,coconut
12,27,35,29.41454504,95.02011014,5.521084864,coconut
18,10,30,26.04524431,91.47616094,6.411932567,coconut
37,30,25,29.61960371,95.31213897,6.41590064,coconut
3,16,30,29.1563707,99.83854561,5.793718937,coconut
39,13,33,26.87570393,93.65060931,5.631407068,coconut
9,11,30,27.34042838,90.11021312,5.581685181,coconut
22,14,26,28.72398993,96.57369664,5.578093031,coconut
34,22,35,28.63301281,99.82906021,6.410019298,coconut
38,28,28,27.11836,99.11091834,5.660198757,coconut
39,6,35,29.7678383,94.29160502,5.748343079,coconut
10,19,31,27.46622589,93.69526644,6.345081138,coconut
16,25,25,25.94230461,90.81691575,6.180517387,coconut
26,28,28,28.07441329,91.56039469,6.173204896,coconut
31,14,30,29.10111508,92.03563344,6.117127294,coconut
36,24,25,28.97766982,96.38058385,6.382691324,coconut
16,10,28,27.59143935,96.57854909,6.257402524,coconut
40,29,31,27.85638653,93.06327003,5.519282309,coconut
24,24,29,28.03280791,99.67394466,5.630076408,coconut
30,16,29,29.35844189,94.00218377,5.842494362,coconut
4,9,30,26.69114053,95.4416931,6.112982822,coconut
14,15,35,29.78192992,92.07197911,5.644651639,coconut
22,20,28,27.17944216,90.80418054,6.06497854,coconut
36,21,27,29.26705479,94.65614593,6.037312163,coconut
2,12,35,27.47660768,95.810764,5.749842921,coconut
4,11,34,25.51347849,96.73740361,5.97312548,coconut
2,12,28,28.63668471,95.63681307,5.790530809,coconut
13,15,33,28.50179436,92.63674062,6.431908342,coconut
12,25,29,28.7322561,90.89263337,6.05506711,coconut
19,10,31,29.78078383,90.60948419,6.024275429,coconut
4,25,33,25.22948676,94.53899919,6.170044584,coconut
5,14,31,26.89579621,98.28238506,6.195183618,coconut
8,18,29,27.51887912,94.86891055,6.334974389,coconut
9,27,32,26.81094819,91.69572487,5.613150372,coconut
33,26,28,27.54780841,95.61942605,5.895510215,coconut
13,30,25,27.44356318,99.28463619,5.709190967,coconut
28,19,34,26.04561645,97.07949831,6.211043277,coconut
6,13,25,28.09578137,90.10576903,5.848374696,coconut
2,17,32,27.12921204,95.43641846,5.94601164,coconut
35,19,28,26.85918501,94.46713743,6.201410426,coconut
18,25,32,27.18029271,90.88291616,5.911950068,coconut
15,28,33,27.67295424,93.22200799,5.583645718,coconut
31,10,33,28.66143087,94.79906761,6.344092191,coconut
32,16,27,26.35853943,92.73347038,6.29810641,coconut
37,23,25,27.05887168,90.50302738,6.440187398,coconut
12,30,30,28.87237864,91.96140934,6.046553827,coconut
19,15,30,27.28026107,92.83681031,5.897406839,coconut
19,5,33,25.95810942,99.93810417,5.980542199,coconut
1,18,27,29.4563493,96.94131689,5.599439507,coconut
31,25,27,27.05266795,98.5766547,6.447304131,coconut
34,10,34,25.33605911,90.15461486,5.978714745,coconut
0,26,32,28.07865649,97.20893211,5.724596349,coconut
33,28,34,28.66009604,90.14600991,6.388016021,coconut
16,5,26,26.75211487,94.98217864,6.350763393,coconut
20,18,29,26.44176977,98.1550352,6.422582548,coconut
0,6,34,25.04532958,94.47622223,5.655398823,coconut
25,10,34,26.37772774,91.83848932,5.692050239,coconut
9,8,29,26.73139536,93.43443292,6.133897914,coconut
7,19,31,28.24265699,94.20438229,5.575260032,coconut
8,18,32,25.38403182,99.80992286,5.786254094,coconut
14,23,35,28.41351419,98.51630534,6.075054243,coconut
28,26,30,28.76371197,95.70833699,5.632312885,coconut
14,16,33,26.56442146,93.6256768,6.245672805,coconut
14,8,26,27.73412558,90.36066435,5.792093518,coconut
25,7,28,28.67541218,95.07010274,6.001182816,coconut
12,17,26,29.27573912,90.67386483,6.177783731,coconut
13,7,26,29.53326141,92.01597059,5.97639122,coconut
15,15,28,27.32071888,99.85011343,5.824641339,coconut
13,11,30,26.99721679,95.54635286,5.9739786,coconut
6,7,26,25.2693833,99.47073594,6.215819903,coconut
4,8,32,27.50267268,97.87955925,6.049714287,coconut
35,18,27,26.53419922,90.44234797,5.594923803,coconut
6,27,34,28.91508857,98.44747056,6.354489019,coconut
1,16,25,27.81293943,90.57989741,6.258188902,coconut
38,13,29,27.20027804,91.39238144,6.010113636,coconut
23,30,32,28.71043527,99.716274,6.304399047,coconut
38,18,29,26.51191075,93.4210103,5.649175062,coconut
7,23,30,29.30003828,90.88951359,6.065842929,coconut
25,5,31,28.58444579,90.68774687,6.139342956,coconut
3,19,32,29.04759005,98.38302809,5.656524549,coconut
34,9,25,26.62388126,97.1323561,6.413307092,coconut
31,27,31,27.58887374,98.33972282,5.504652375,coconut
13,21,35,28.4263948,97.32198533,5.724811795,coconut
9,9,30,25.93202652,94.10665699,5.701142022,coconut
37,21,27,29.50319652,92.78188046,5.999520257,coconut
8,17,33,26.31657061,97.38900595,5.842422952,coconut
19,29,32,27.57167858,97.31174746,5.934719323,coconut
6,18,33,27.40903303,92.79601908,5.55588667,coconut
1,17,25,26.67700579,91.38738072,5.980525705,coconut
31,5,26,28.11290584,93.32691211,5.868417526,coconut
0,11,33,28.59791174,98.88951396,5.851220504,coconut
13,23,35,29.82919665,96.09478676,6.136722517,coconut
25,21,33,28.82489168,93.30744085,6.420449768,coconut
14,26,25,28.52930815,92.21478836,5.58127167,coconut
0,27,30,28.6473199,95.51110309,6.045750771,coconut
26,23,26,25.28736487,96.4878894,5.974296743,coconut
10,8,33,28.85008899,96.11261802,6.019422282,coconut
14,30,25,28.47663942,96.0373389,5.939810875,coconut
28,22,30,25.64370228,99.92822708,6.411479854,coconut
1,19,33,28.36870034,94.94683807,6.013492159,coconut
15,10,33,28.75813772,91.23933897,6.263009136,coconut
7,16,26,26.1962091,99.44531444,5.711985095,coconut
2,9,26,29.6587244,99.71657671,6.028335294,coconut
36,24,32,27.03437163,93.25488922,5.535281508,coconut
27,26,33,27.67776325,93.17201919,5.843584865,coconut
15,19,33,28.16797004,93.11639398,5.90433284,coconut
24,26,25,25.95542339,94.80962734,5.805853764,coconut
32,29,31,25.26593266,93.55820616,5.774270972,coconut
23,25,25,28.05013075,97.32315262,5.732025621,coconut
6,19,32,26.05768057,96.92930232,6.331931632,coconut
4,14,25,25.31418002,96.42173977,6.407544997,coconut
19,26,31,28.153877,90.68197612,5.682712318,coconut
26,18,33,29.77589286,92.13217517,5.953614131,coconut
26,19,33,25.60021971,92.74911207,5.679782979,coconut
29,16,33,28.80619016,90.88614208,5.802767827,coconut
12,29,30,28.55327897,93.14016923,6.423193609,coconut
12,6,30,26.58722485,90.56222998,6.384988838,coconut
17,7,29,27.34415646,98.3715175,5.626534509,coconut
21,10,28,27.89422704,95.4405807,5.860822864,coconut
21,21,34,29.04950591,99.33594678,5.954118219,coconut
33,7,28,29.08845302,91.43612909,5.548494293,coconut
12,5,34,25.35886704,95.43743322,6.202873457,coconut
15,16,25,27.21635212,92.41352545,5.52990798,coconut
8,29,26,25.16473937,94.81869648,5.696194379,coconut
17,5,32,25.22114381,91.59302199,5.580689218,coconut
11,10,35,26.97638865,91.7886159,6.024245877,coconut
0,17,27,25.1052794,90.38676659,5.695628971,coconut
26,27,28,28.66118213,92.42812818,5.97577786,coconut
26,18,28,27.68382052,93.28128734,6.079564152,coconut
33,21,27,27.58049555,90.53717788,6.13964853,coconut
31,27,34,26.54808088,97.44215437,5.543959106,coconut
10,27,29,29.8444223,90.09929792,6.36010466,coconut
17,15,25,26.66532666,94.94674034,6.126902249,coconut
38,28,26,25.1217755,90.67436403,5.880038713,coconut
24,29,31,28.76465511,94.77544912,6.020594628,coconut
16,30,34,26.68328586,90.42293983,6.175544892,coconut
7,12,33,28.86914898,93.36409995,6.171442879,coconut
14,15,30,27.26089905,99.43049976,6.221959087,coconut
40,18,34,26.26443287,99.96497189,5.895085942,coconut
26,26,32,27.62035568,91.27023961,5.614901271,coconut
30,28,31,25.37727655,98.69024624,6.318833937,coconut
10,29,25,26.53242008,96.77445523,6.181824896,coconut
5,8,34,29.70918864,90.97800749,5.574737195,coconut
0,10,26,29.74024453,96.58570761,6.345360082,coconut
6,23,26,27.45189136,96.95977118,5.575392581,coconut
31,5,35,29.29148869,91.39588026,6.207382141,coconut
22,28,27,28.96451966,99.16890933,6.326697209,coconut
10,19,33,26.23781805,90.13927035,5.543016902,coconut
37,18,27,27.71141432,90.74484633,5.786415828,coconut
0,29,34,28.48587772,97.44773485,6.330290034,coconut
14,28,26,28.96427463,99.47256442,6.422419792,coconut
35,28,30,26.05675845,94.691965,6.221797286,coconut
25,27,34,28.46383095,98.27310152,6.291129929,coconut
32,27,33,27.02412002,99.91017596,6.033699911,coconut
31,17,26,26.23011766,93.51733322,5.970208483,coconut
33,6,32,27.02899434,94.6038719,6.296391049,coconut
33,10,27,29.40443412,93.50546247,5.698557598,coconut
15,25,35,26.43562705,95.71674582,5.726356106,coconut
10,10,32,26.28262646,94.12280559,5.884416992,coconut
4,11,26,28.42839684,94.4790925,5.783183408,coconut
3,8,30,26.40617223,94.39491378,5.746717048,coconut
19,22,35,27.32917933,98.40073125,5.894995818,coconut
10,21,25,26.52053585,92.71429293,5.709769004,coconut
35,14,33,26.57125168,96.0873725,6.073125143,coconut
40,26,35,28.00863362,95.01534483,6.10177536,coconut
28,15,33,25.01887602,94.16196402,6.105702668,coconut
19,13,30,25.52536278,97.01125451,6.327058062,coconut
8,16,30,28.54689081,94.92386956,6.410802843,coconut
4,23,32,27.7047259,99.92983298,5.969540217,coconut
27,17,34,27.60255427,99.85058846,6.43651757,coconut
31,24,33,27.6644235,95.25891256,5.635027432,coconut
9,23,25,25.62001743,95.97165245,6.10207684,coconut
10,30,35,26.29475839,97.09151164,6.464706927,coconut
18,5,25,25.17828123,96.60010532,6.322113009,coconut
26,23,26,26.7063595,98.49509606,5.953285839,coconut
30,23,29,29.03522816,91.00714874,5.882023275,coconut
11,10,27,25.69363296,91.5952064,6.093603379,coconut
16,9,25,28.30440002,93.32330848,5.519490027,coconut
29,20,26,26.11265598,92.49501793,5.679267415,coconut
20,14,31,25.27900676,96.98085917,5.506087582,coconut
7,15,34,28.09246107,94.15629099,6.452603839,coconut
29,20,30,28.5179851,99.65982642,6.391690337,coconut
20,25,31,28.38970112,96.19500809,6.114605432,coconut
32,7,34,29.36328922,97.2304309,6.309803538,coconut
17,20,31,27.38053852,96.53729614,5.782560508,coconut
23,22,32,28.03643986,96.52301314,6.364251819,coconut
15,20,26,27.9428533,97.21036244,5.844942305,coconut
25,5,30,25.79716421,96.28006546,6.228064594,coconut
13,25,34,25.09882866,99.02622201,6.063363424,coconut
34,18,34,26.77239067,91.49313895,5.787803661,coconut
14,10,35,27.06796322,94.68172388,6.173681299,coconut
38,15,33,28.98687437,91.02889274,5.629637613,coconut
34,30,33,25.83753023,99.49679048,5.696871765,coconut
13,22,30,26.11933613,91.77153281,6.063644517,coconut
39,20,35,27.33739861,94.63481669,5.96001635,coconut
32,16,30,26.2102376,97.24487125,6.374335623,coconut
17,5,32,26.55121276,95.92795912,5.761295906,coconut
25,8,28,28.9841726,95.42280521,5.909780509,coconut
33,21,31,26.41079092,99.65002843,6.276962323,coconut
18,5,25,27.64704263,94.59613207,6.210398443,coconut
15,28,25,28.56353936,96.98655101,6.272174939,coconut
31,5,35,28.45776954,92.45327231,6.043930133,coconut
18,14,26,25.94575016,93.06925766,5.521382611,coconut
37,8,30,28.03191179,93.74390058,5.512882247,coconut
17,17,33,26.80846988,90.39545065,6.285029621,coconut
12,20,25,25.55144814,92.68022387,5.520611013,coconut
10,22,29,27.86160702,93.45164655,5.81544428,coconut
31,5,33,28.1420756,92.40118305,5.544479608,coconut
35,11,33,27.12028892,96.49077676,6.307334522,coconut
12,17,33,29.74519101,93.55994479,5.883552154,coconut
15,10,25,26.49010028,99.20269212,5.949578982,coconut
37,13,27,26.44502442,96.96594315,5.751394136,coconut
11,30,28,29.50794156,92.61388867,5.803808513,coconut
30,14,35,25.55328119,95.88831548,5.544194087,coconut
29,19,25,29.34025815,96.35968706,6.447503512,coconut
33,30,32,27.13029832,95.49846979,6.447920004,coconut
13,15,34,28.47329258,92.01488927,5.848099666,coconut
19,19,32,29.06103816,90.27131155,5.823503139,coconut
16,19,31,27.08896379,93.94835376,5.89692164,coconut
37,17,26,29.67975513,98.08389872,6.135830213,coconut
23,8,30,25.7154832,90.40692727,6.246785185,coconut
27,17,26,27.08063087,95.33118264,5.592269,coconut
5,17,31,27.38206555,90.31462177,5.977708059,coconut
40,19,29,25.53406074,95.65926945,5.615511771,coconut
21,15,29,26.81860442,97.22330141,5.568966027,coconut
21,18,35,29.55923527,98.49265275,6.363337098,coconut
3,29,34,25.06055051,97.51360178,5.581233407,coconut
13,23,29,25.8088396,95.79061428,6.407680687,coconut
12,30,33,26.00472005,97.75082624,6.216660049,coconut
18,26,30,25.0777772,92.03895954,6.273905245,coconut
37,20,35,27.22205563,97.47004573,6.326002767,coconut
21,5,31,28.71115427,97.46515517,6.341753763,coconut
20,28,30,27.43978049,91.4255692,5.711962914,coconut
22,28,30,27.22468089,94.85252045,5.544128127,coconut
28,8,32,25.83653264,94.34712807,5.78143897,coconut
16,8,31,25.55615063,93.64657336,5.58255061,coconut
